Index	Formation_Energy_eV	Atomization_Energy_eV	Bandgap_eV	Bandgap_nm	Smallest_Direct_Bandgap_eV	Smallest_Direct_Bandgap_nm	No_of_im_wave_nos_dimensionless	Lowest_wave_no_cm-1	Lowest_wave_no_THz	q*_A-1	I1/I3_dimensionless	I2/I3_dimensionless
1103	0.720715	-4.373254703	2.89742646	427.9114216	3.21816947	385.263078	2	-31.787051	-0.9529503593	0.13	0.219755	0.977567
1104	0.182169	-4.436417906	4.59032061	270.0991893	4.59032061	270.0991893	3	-20.570437	-0.6166852449	0.5	0.248496	0.99731
1105	0.276807	-4.49810349	5.00409028	247.7656889	5.00409028	247.7656889	3	-10.490627	-0.314500605	0.48	0.258106	0.955214
1106	0.103359	-4.515228082	4.47944825	276.784507	4.47944825	276.784507	2	-19.809161	-0.5938627995	0.1	0.233666	0.995268
1107	0.243216	-4.375370893	4.32473368	286.686295	4.77086341	259.8778814	3	-14.480622	-0.4341174631	0.44	0.238814	0.994554
1108	0.730227	-4.596244112	3.25050318	381.430753	3.25050318	381.430753	2	-12.721095	-0.3813682512	0.08	0.233196	0.949507
1109	0.193516	-4.581395135	4.81736418	257.3693474	4.81736418	257.3693474	2	-9.034455	-0.2708457333	0.5	0.26079	0.94422
1110	0.602011	-4.604094441	3.67035803	337.7986195	3.67035803	337.7986195	3	-13.795913	-0.413590435	0.5	0.224476	0.951566
1111	0.734684	-4.471421799	3.97917981	311.5822694	3.97917981	311.5822694	3	-30.85225	-0.9249257732	0.1	0.204347	0.9618
1112	0.248133	-4.526777636	4.9435383	250.8004996	4.9435383	250.8004996	3	-10.418105	-0.3123264534	0.5	0.269949	0.95026
1113	0.185212	-4.244742979	4.25662979	291.2731284	4.27162258	290.250801	2	-14.01539	-0.4201701799	0.09	0.435005	0.823531
1114	0.615498	-4.423514593	3.32474492	372.9133829	3.32474492	372.9133829	3	-15.609502	-0.4679603824	0.42	0.26977	0.951537
1115	0.284849	-4.333737811	4.13473603	299.8599829	4.50897807	274.9718132	3	-15.845165	-0.4750253706	0.38	0.244617	0.996843
1116	0.340267	-4.434643599	4.7125217	263.0952077	4.71414606	263.0045526	1	-9.517685	-0.2853325822	0.5	0.265885	0.961308
1117	0.52156	-4.334718418	2.15775344	574.5984932	2.48755889	498.4170949	2	-35.05389	-1.050887579	0.15	0.248184	0.956016
1118	0.552645	-4.408499951	3.32698773	372.6619922	3.32911307	372.4240809	3	-22.125377	-0.6633011022	0.17	0.228467	0.892801
1119	0.142365	-4.476221158	4.22211276	293.654373	4.22211276	293.654373	3	-26.274616	-0.787691968	0.5	0.241749	0.994394
1120	0.210881	-4.260694624	2.56185023	483.9634499	2.79710283	443.2593118	2	-27.763921	-0.8323401404	0.17	0.247171	0.951244
1121	0.176123	-4.256818954	4.8359492	256.3802522	4.8359492	256.3802522	3	-22.782673	-0.6830063104	0.5	0.224666	0.995066
1122	0.24081	-4.456233115	3.74256257	331.2815356	3.74437781	331.1209334	2	-24.490832	-0.7342155507	0.5	0.068734	0.942169
1123	0.344582	-4.241019093	3.83512976	323.2855087	3.92226638	316.1034349	3	-19.383689	-0.5811074893	0.5	0.299533	0.916975
1124	0.340465	-4.257100502	2.82891967	438.2739774	2.83672281	437.0683914	2	-21.467108	-0.6435667242	0.5	0.334164	0.945274
1125	0.956447	-4.268799999	2.85383869	434.4470764	3.15496701	392.9809318	2	-15.121594	-0.4533332908	0.5	0.253023	0.857516
1126	0.668566	-4.370447145	4.07039746	304.5997074	4.16036031	298.0131006	3	-12.082063	-0.3622105831	0.08	0.271453	0.939959
1127	0.570776	-4.311939756	4.19869018	295.292537	4.19869018	295.292537	2	-8.641179	-0.2590556335	0.47	0.260212	0.943811
1128	0.70307	-4.17964522	3.61681581	342.7992855	3.61681581	342.7992855	3	-19.130338	-0.573512229	0.5	0.263899	0.89952
1129	0.539724	-4.342991272	4.57702339	270.8838845	4.5977539	269.662514	3	-11.149806	-0.334262264	0.5	0.263136	0.889479
1130	0.438387	-4.444328285	4.69131258	264.2846441	4.69131258	264.2846441	3	-13.637846	-0.4088517128	0.5	0.260202	0.934527
1131	0.1094	-4.37805269	4.65254122	266.4870265	4.65254122	266.4870265	3	-10.365392	-0.3107461598	0.5	0.329597	0.992547
1132	0.823643	-4.382463221	3.3329065	372.0001973	3.3329065	372.0001973	3	-16.522294	-0.4953251563	0.5	0.2172	0.94682
1133	0.199105	-4.419481309	4.12345635	300.6802474	4.35351293	284.791132	3	-22.638315	-0.678678573	0.5	0.238253	0.992997
1134	0.022414	-4.410527765	5.06258003	244.9031656	5.22035741	237.5013391	2	-16.594686	-0.4974954105	0.16	0.121413	0.951453
1135	0.1616	-4.198274522	3.47631216	356.6543562	3.74029167	331.4826716	3	-14.692175	-0.4404596528	0.38	0.277473	0.943365
1136	0.432139	-4.264904258	2.73192657	453.8342608	2.73192657	453.8342608	2	-29.167587	-0.8744209242	0.5	0.235483	0.960213
1137	-0.081656	-4.337147944	3.69083583	335.9244173	3.69083583	335.9244173	3	-27.61715	-0.8279400633	0.5	0.26328	0.988069
1138	-0.004243	-4.364116943	4.04961106	306.1631987	4.04961106	306.1631987	2	-17.85064	-0.5351479067	0.5	0.289095	0.932995
1139	0.136949	-4.295992478	4.47778566	276.8872763	4.72093805	262.6261693	3	-22.958148	-0.6882669105	0.5	0.224575	0.987978
1140	0.204111	-4.228830556	4.40168969	281.6740758	4.40168969	281.6740758	2	-17.350255	-0.5201467647	0.5	0.195964	0.987813
1141	0.245	-4.663991171	5.66425428	218.8888094	5.66425428	218.8888094	2	-14.751547	-0.4422395778	0.14	0.079644	0.949786
1142	0.659429	-4.546676918	3.38799301	365.9517218	3.38799301	365.9517218	3	-15.108193	-0.4529315396	0.5	0.221443	0.951439
1143	0.246462	-4.528449183	4.61738266	268.5161631	4.61738266	268.5161631	3	-10.505053	-0.3149330849	0.46	0.263517	0.945228
1144	0.281228	-4.493683391	4.56833136	271.3992873	4.62940846	267.8186395	2	-9.086812	-0.2724153543	0.5	0.260662	0.95016
1145	0.173573	-4.412027474	5.0707555	244.5083135	5.12168486	242.076955	3	-7.913024	-0.2372261291	0.5	0.245044	0.949827
1146	0.346388	-4.36540358	6.43312136	192.7278853	6.47605077	191.450302	3	-21.824738	-0.6542881855	0.5	0.185755	0.990622
1147	0.158175	-4.427425743	5.13712783	241.3492357	5.27178876	235.184286	2	-14.587925	-0.4373343212	0.15	0.082118	0.949547
1148	0.609055	-4.442295421	4.5859207	270.3583329	4.72140734	262.6000652	2	-65.094913	-1.951493416	0.5	0.072059	0.963098
1149	0.83526	-4.216091236	3.83464906	323.3260348	3.83464906	323.3260348	3	-10.106577	-0.3029870932	0.5	0.198622	0.951126
1150	0.2772	-4.308400836	5.13447981	241.4737074	5.13447981	241.4737074	2	-6.407992	-0.1921064738	0.5	0.254459	0.943175
1151	0.132215	-4.453385935	5.36047535	231.2932706	5.36047535	231.2932706	3	-12.853792	-0.3853464011	0.5	0.256146	0.948518
1152	0.235021	-4.350580423	4.95656833	250.141185	4.97107307	249.4113158	2	-16.940709	-0.5078689033	0.5	0.252294	0.968021
1153	0.634566	-4.248148968	3.56371194	347.9074337	3.59765305	344.6251926	2	-11.891682	-0.356503113	0.39	0.253055	0.897377
1154	0.48983	-4.392884963	3.23462468	383.3031644	3.23462468	383.3031644	2	-17.163452	-0.5145465602	0.5	0.260261	0.891792
1155	0.6367	-4.24601522	3.5198387	352.2439467	3.5198387	352.2439467	3	-20.959977	-0.6283633425	0.5	0.260865	0.955254
1156	0.271189	-4.216264033	3.39483642	365.2140257	3.45908534	358.4305542	2	-11.354517	-0.340399336	0.5	0.323055	0.894891
1157	0.532765	-4.349950355	3.3662054	368.3203275	3.3662054	368.3203275	2	-17.045814	-0.5110198671	0.5	0.257864	0.950657
1158	0.381909	-4.500806521	3.88157764	319.4169975	3.88157764	319.4169975	3	-19.191908	-0.5753580483	0.5	0.268473	0.929021
1159	0.085026	-4.402426848	4.41008939	281.1375838	4.41008939	281.1375838	3	-14.063887	-0.4216240812	0.5	0.331028	0.885007
1160	0.63419	-4.248525383	4.03103235	307.5742807	4.03103235	307.5742807	3	-18.458132	-0.5533600309	0.5	0.2596	0.947701
1161	0.281823	-4.205629399	3.73086356	332.3203477	3.73756078	331.7248731	3	-14.382209	-0.4311671201	0.5	0.321128	0.980481
1162	1.255031	-4.545303608	2.45323082	505.3914476	2.45323082	505.3914476	2	-27.398257	-0.8213778263	0.5	0.108339	0.983775
1163	0.421826	-4.548490685	3.1362642	395.3244358	3.15023028	393.5718234	2	-20.66081	-0.6193945552	0.18	0.123108	0.880774
1164	1.177889	-4.622446137	2.73150096	453.9049752	2.73150096	453.9049752	4	-81.608533	-2.446558533	0.5	0.195236	0.883452
1165	0.667782	-4.302534704	1.77787201	697.3740902	2.04682397	605.7393765	1	-31.321307	-0.9389877268	0.5	0.076676	0.92767
1166	0.762533	-4.967936203	3.82121219	324.462975	3.94326438	314.4201747	1	-13.801824	-0.4137676421	0.26	0.055493	0.971778
1167	1.315742	-4.414727987	2.4647586	503.0277105	2.92164422	424.364427	1	-39.443487	-1.182484185	0.5	0.068985	0.962544
1168	0.579615	-4.390700825	2.48285756	499.3608556	2.68000276	462.627089	2	-20.247713	-0.6070102376	0.17	0.157254	0.911532
1169	1.090085	-4.031351234	2.32696489	532.8150333	2.41288075	513.8429968	2	-11.89648	-0.3566469532	0.5	0.294439	0.884106
1170	0.846486	-4.274950373	2.44404482	507.2909733	2.45807404	504.3956591	3	-11.019807	-0.330364998	0.5	0.317757	0.846391
1171	0.200874	-4.581002731	5.26874205	235.320284	5.27125024	235.2083128	2	-29.906091	-0.8965606833	0.5	0.523411	0.912153
1172	0.499571	-4.282305876	2.31297241	536.0383332	2.51296963	493.3771824	2	-21.22631	-0.6363477928	0.16	0.107347	0.900613
1173	0.595665	-4.186211854	2.42820741	510.599659	2.66700068	464.8824744	1	-26.384935	-0.7909992434	0.5	0.089962	0.914452
1174	0.846512	-4.245717224	3.39296332	365.4156436	3.48030461	356.2452183	2	-21.05118	-0.6310975355	0.42	0.119543	0.921322
1175	-0.007166	-4.296960003	3.60820393	343.6174616	3.60820393	343.6174616	2	-28.826069	-0.8641824878	0.17	0.074606	0.928604
1176	0.169265	-3.976218995	4.07251515	304.4413169	4.08377305	303.6020514	3	-12.743445	-0.3820382863	0.44	0.272787	0.951712
1177	0.116591	-4.028892695	4.2552997	291.3641724	4.49577083	275.7795987	2	-19.803611	-0.5936964149	0.5	0.270825	0.96417
1178	0.259172	-4.150413402	0.62145708	1995.056321	0.62145708	1995.056321	2	-22.35018	-0.6700405163	0.18	0.065768	0.93616
1179	0.438809	-4.356305963	2.11865012	585.2036935	2.11865012	585.2036935	2	-19.262301	-0.5774683741	0.5	0.214839	0.893022
1180	0.245872	-4.016338749	3.97919354	311.5811943	4.26420614	290.7556142	3	-9.897104	-0.2967072602	0.5	0.308691	0.907738
1181	0.173077	-4.089133399	4.09812658	302.5386969	4.32852759	286.4350174	3	-13.608292	-0.4079657075	0.5	0.313491	0.964371
1182	0.461005	-4.098319608	3.81425928	325.0544298	3.89500017	318.3162571	2	-10.438969	-0.3129519394	0.5	0.308385	0.945768
1183	0.64926	-4.032502066	3.59005813	345.3542618	3.59005813	345.3542618	3	-9.447776	-0.2832367663	0.45	0.25239	0.943966
1184	0.513076	-4.168686156	4.14699117	298.9738402	4.14699117	298.9738402	2	-13.527369	-0.4055397007	0.5	0.248539	0.955036
1185	0.347932	-4.333829764	3.53145687	351.0850963	3.54440319	349.8027197	1	-9.700194	-0.290804056	0.5	0.432611	0.635257
1186	-0.16707	-4.219171826	4.46434467	277.7209125	4.56874062	271.3749759	3	-13.809447	-0.4139961735	0.45	0.23507	0.991255
1187	-0.188684	-4.334167429	4.69892896	263.8562715	4.69892896	263.8562715	2	-13.197525	-0.3956512415	0.16	0.20868	0.938713
1188	-0.074968	-4.220451091	4.84812704	255.7362596	4.86850663	254.6657465	3	-14.605623	-0.437864893	0.5	0.263814	0.937691
1189	0.040305	-4.160580093	4.98674196	248.6276381	5.08749927	243.7035977	2	-16.737419	-0.5017744317	0.18	0.078087	0.943231
1190	-0.070917	-4.333127951	4.83955333	256.1893197	4.83955333	256.1893197	3	-13.037366	-0.3908498028	0.5	0.322642	0.997108
1191	0.258164	-4.423597248	4.73493128	261.8500253	4.740157	261.5613524	3	-16.489264	-0.4943349433	0.5	0.242688	0.931797
1192	0.362238	-4.319523431	4.38916387	282.4779188	4.69017418	264.3487913	2	-17.598865	-0.5275998936	0.11	0.244861	0.897267
1193	0.384347	-4.297414893	5.13467196	241.464671	5.13467196	241.464671	1	-37.138016	-1.113368009	0.5	0.084589	0.981973
1194	-0.031198	-4.293408446	5.08341518	243.8993927	5.08341518	243.8993927	3	-9.366828	-0.28081001	0.5	0.300501	0.894245
1195	0.23338	-4.108822569	4.31046274	287.6354466	4.37446787	283.4269018	3	-16.745828	-0.5020265268	0.5	0.274137	0.931689
1196	0.128268	-4.213934658	5.54400154	223.6366398	5.7856223	214.2970645	2	-10.303128	-0.3088795349	0.15	0.089265	0.910737
1197	0.411363	-4.515413934	4.04477419	306.5293184	4.21012803	294.4903021	3	-16.756785	-0.5023550089	0.17	0.181493	0.818547
1198	0.718656	-4.126354606	3.5707504	347.2216583	3.5707504	347.2216583	2	-92.124509	-2.76181908	0.5	0.082938	0.917062
1199	0.406733	-4.042124888	7.10111174	174.5982771	7.12803183	173.9388803	3	-18.765751	-0.5625822024	0.5	0.189408	1
